word,definition
"tessellated","having a checkered or mottled appearance"
"tricked-out","decorated in a particular way"
"terrestrial","operating or living or growing on land"
"terrestrial","of this earth"
"terrestrial","concerned with the world or worldly matters"
"terrestrial","of or relating to or characteristic of the planet Earth or its inhabitants"
"terrestrial","of or relating to or inhabiting the land as opposed to the sea or air"
"thistlelike","resembling a thistle"
"tongue-tied","unable to express yourself clearly or fluently"
"tree-living","inhabiting or frequenting trees"
"threatening","threatening or foreshadowing evil or tragic developments"
"threatening","darkened by clouds"
"twin-bedded","having twin beds"
"top-quality","surpassing in quality"
"two-channel","designating sound transmission from two sources through two channels"
"trinucleate","having three nuclei"
"tetramerous","having or consisting of four similar parts"
"three-lobed","having three lobes"
"three-lobed","(of a leaf shape) divided into three lobes"
"three-sided","having three sides"
"three-party","involving three parties or elements"
"temerarious","presumptuously daring"
"tail-shaped","shaped like the tail of an animal"
"too-careful","excessively or unduly careful"
"tempestuous","(of the elements) as if showing violent anger"
"tempestuous","characterized by violent emotions or behavior"
"transformed","given a completely different form or appearance"
"tawny-brown","of a light brown to brownish orange color"
"transalpine","on or relating to or characteristic of the region or peoples beyond the Alps from Italy (or north of the Alps)"
"transalpine","one living on or coming from the other side of the Alps from Italy"
"transparent","transmitting light"
"transparent","easily understood or seen through (because of a lack of subtlety)"
"transparent","free of deceit"
"transparent","so thin as to transmit light"
"translucent","allowing light to pass through diffusely"
"thickheaded","(used informally) stupid"
"tightlipped","inclined to secrecy or reticence about divulging information"
"talebearing","prone to communicate confidential information"
"telegraphic","having the style of a telegram with many short words left out"
"telegraphic","of or relating to or transmitted by telegraph"
"traditional","consisting of or derived from tradition"
"traditional","pertaining to time-honored orthodox doctrines"
"tree-shaped","resembling a tree in form and branching structure"
"thin-bodied","having a slim body"
"thoughtless","without care or thought for others"
"thoughtless","showing lack of careful thought"
"tailor-made","(of clothing) custom-made"
"tailor-made","custom-made clothing"
"tumble-down","in deplorable condition"
"time-tested","tested and proved to be reliable"
"tendentious","having or marked by a strong tendency especially a controversial one"
"tendencious","having or marked by a strong tendency especially a controversial one"
"troublesome","difficult to deal with"
"theoretical","concerned primarily with theories or hypotheses rather than practical considerations"
"theoretical","concerned with theories rather than their practical applications"
"titillating","pleasantly and superficially exciting"
"titillating","exciting by touching lightly so as to cause laughter or twitching movements"
"timeserving","taking immediate advantage, often unethically, of any circumstance of possible benefit"
"truehearted","unwavering in devotion to friend or vow or cause"
"two-a-penny","of trifling worth"
"treacherous","tending to betray"
"treacherous","dangerously unstable and unpredictable"
"treasonable","having the character of, or characteristic of, a traitor"
"terminative","coming to an end"
"tea-scented","smelling of tea"
"trademarked","(of goods and merchandise) labeled with proprietary (and legally registered) identification guaranteeing exclusive use"
"tightfisted","unwilling to part with money"
"therapeutic","tending to cure or restore to health"
"therapeutic","relating to or involved in therapy"
"therapeutic","a medicine or therapy that cures disease or relieve pain"
"translunary","unworldly or ethereal"
"translunary","situated beyond the moon or its orbit around the earth"
"transmitted","occurring among members of a family usually by heredity"
"tantalizing","very pleasantly inviting"
"tantalizing","arousing desire or expectation for something unattainable or mockingly out of reach"
"tantalising","very pleasantly inviting"
"tantalising","arousing desire or expectation for something unattainable or mockingly out of reach"
"trespassing","gradually intrusive without right or permission"
"teeny-weeny","(used informally) very small"
"transcribed","recorded for broadcast"
"transversal","extending or lying across"
"tip-and-run","designed for or consisting of a brief attack followed by a quick escape"
"three-piece","(of clothing) made in or consisting of three parts or pieces"
